596.29900	9.5928408131e+06	9.3263075259e+06
604.62302	8.3401149366e+06	8.1684944851e+06
613.06324	8.1984119626e+06	7.9968578011e+06
621.62129	8.0415454954e+06	7.8532622680e+06
630.29880	7.8625785029e+06	7.6784964482e+06
639.09744	7.9874773251e+06	7.8323687508e+06
648.01891	7.8062388731e+06	7.6375162284e+06
657.06492	7.6896511933e+06	7.4716333286e+06
666.23720	7.2518837678e+06	6.9864345378e+06
675.53752	7.0351820028e+06	6.7694217425e+06
684.96768	7.1045772405e+06	6.7396734098e+06
694.52947	6.9519305596e+06	6.7135728991e+06
704.22474	6.7878160509e+06	6.5188516149e+06
714.05535	6.6419675469e+06	6.3569712721e+06
724.02319	6.4729057612e+06	6.0350758466e+06
734.13018	6.4213432308e+06	6.0532929949e+06
744.37825	6.3319958628e+06	5.7963562184e+06
754.76939	6.2176258156e+06	5.7628073910e+06
765.30558	5.9820248891e+06	5.4275814252e+06
775.98884	6.0580490817e+06	5.4384558156e+06
786.82124	5.9426589663e+06	5.2879420127e+06
797.80486	5.7519965470e+06	5.1340818586e+06
808.94180	5.8010471830e+06	4.9070707551e+06
820.23421	5.6546430581e+06	4.8852067155e+06
831.68425	5.6168420995e+06	4.7839203825e+06
843.29413	5.8510670183e+06	4.8271779828e+06
855.06608	5.8244444536e+06	4.5889346804e+06
867.00235	5.7852557312e+06	4.5012020197e+06
879.10526	5.5953610133e+06	4.3257791855e+06
891.37711	5.9267010253e+06	4.3001351083e+06
903.82027	5.9075531795e+06	4.1177321092e+06
916.43713	6.0344997674e+06	4.0310622023e+06
929.23012	6.1704689064e+06	3.9236278971e+06
942.20168	6.3597006340e+06	3.8289128278e+06
955.35433	6.6827848091e+06	3.7851696940e+06
968.69058	6.6566880576e+06	3.5005538621e+06
982.21300	7.1211156045e+06	3.4192010048e+06
995.92418	7.7885596721e+06	3.3446418326e+06
1009.82676	8.5938227211e+06	3.2997777005e+06
1023.92342	9.7440512438e+06	3.2661959171e+06
1038.21686	1.1268697684e+07	3.1599992112e+06
1052.70982	1.3711478885e+07	3.1812648405e+06
1067.40510	1.7109784970e+07	3.2436369980e+06
1082.30552	2.2205108397e+07	3.3079772111e+06
1097.41395	3.1888135823e+07	3.4788553802e+06
1112.73327	4.7888256402e+07	3.8544712622e+06
1128.26645	8.5521344696e+07	4.9387069037e+06
1144.01646	1.8873798726e+08	7.9613626739e+06
1159.98634	5.1497158325e+08	1.7665900030e+07
1176.17915	5.1048749509e+08	1.8088284541e+07
1192.59799	1.9750160491e+08	8.5287707155e+06
1209.24604	8.6491397453e+07	4.9515258245e+06
1226.12649	4.7610583473e+07	3.6576687119e+06
1243.24258	3.0046789997e+07	3.0361972445e+06
