596.298997	1.1561109434e-02	1.1239888582e-02	3.2784444926e-08
604.623021	1.0036837098e-02	9.8303019925e-03	3.3290159021e-08
613.063244	9.8540764074e-03	9.6118185022e-03	3.3796764169e-08
621.621288	9.6555590130e-03	9.4294855780e-03	3.4303940467e-08
630.298798	9.4329292509e-03	9.2120814720e-03	3.4811354876e-08
639.097441	9.5769785699e-03	9.3910035203e-03	3.5318661115e-08
648.018909	9.3560662923e-03	9.1538459561e-03	3.5825499580e-08
657.064916	9.2148369076e-03	8.9535768041e-03	3.6331497275e-08
666.237200	8.6908073289e-03	8.3726874877e-03	3.6836267787e-08
675.537525	8.4336073980e-03	8.1150203740e-03	3.7339411265e-08
684.967677	8.5213286750e-03	8.0836579493e-03	3.7840514448e-08
694.529470	8.3446792067e-03	8.0585690109e-03	3.8339150707e-08
704.224740	8.1559659474e-03	7.8327891310e-03	3.8834880134e-08
714.055351	7.9908151163e-03	7.6479419354e-03	3.9327249648e-08
724.023192	7.7992424437e-03	7.2716985895e-03	3.9815793156e-08
734.130179	7.7508548557e-03	7.3066013942e-03	4.0300031734e-08
744.378255	7.6585880954e-03	7.0107286380e-03	4.0779473857e-08
754.769388	7.5375962666e-03	6.9862221954e-03	4.1253615673e-08
765.305576	7.2706730517e-03	6.5967913433e-03	4.1721941311e-08
775.988843	7.3840958816e-03	6.6288798008e-03	4.2183923243e-08
786.821244	7.2661719972e-03	6.4656404471e-03	4.2639022688e-08
797.804859	7.0571312007e-03	6.2990109565e-03	4.3086690064e-08
808.941800	7.1437673217e-03	6.0428696061e-03	4.3526365498e-08
820.234207	6.9914349668e-03	6.0400992069e-03	4.3957479378e-08
831.684250	6.9746878845e-03	5.9404111672e-03	4.4379452969e-08
843.294129	7.2991559573e-03	6.0218631611e-03	4.4791699071e-08
855.066077	7.3018525532e-03	5.7529477154e-03	4.5193622752e-08
867.002354	7.2908893856e-03	5.6726560679e-03	4.5584622118e-08
879.105256	7.0909816428e-03	5.4820449874e-03	4.5964089162e-08
891.377108	7.5553572271e-03	5.4818113365e-03	4.6331410655e-08
903.820269	7.5780831858e-03	5.2821389012e-03	4.6685969113e-08
916.437130	7.7920436888e-03	5.2051063059e-03	4.7027143813e-08
929.230115	8.0230212915e-03	5.1016139350e-03	4.7354311880e-08
942.201684	8.3295229962e-03	5.0148614353e-03	4.7666849430e-08
955.354329	8.8198538095e-03	4.9956184883e-03	4.7964132774e-08
968.690579	8.8560924835e-03	4.6571551015e-03	4.8245539692e-08
982.212995	9.5537623157e-03	4.5872354169e-03	4.8510450753e-08
995.924178	1.0541231270e-02	4.5267218278e-03	4.8758250711e-08
1009.826761	1.1738069118e-02	4.5070767664e-03	4.8988329944e-08
1023.923418	1.3436841793e-02	4.5040154966e-03	4.9200085961e-08
1038.216856	1.5694702532e-02	4.4011516691e-03	4.9392924956e-08
1052.709823	1.9295801573e-02	4.4769098672e-03	4.9566263422e-08
1067.405105	2.4339006373e-02	4.6141375655e-03	4.9719529804e-08
1082.305525	3.1942931414e-02	4.7586567597e-03	4.9852166208e-08
1097.413947	4.6408940311e-02	5.0630112901e-03	4.9963630143e-08
