99.24538	2.0071887943e-05	2.0076969599e-05
100.12257	2.2222793886e-05	2.2228816038e-05
100.99976	2.4729619669e-05	2.4736773019e-05
101.87695	2.7507077875e-05	2.7515532580e-05
102.75414	3.0311413455e-05	3.0321254431e-05
103.63133	3.2711547839e-05	3.2722690532e-05
104.50852	3.4195162218e-05	3.4207297324e-05
105.38571	3.4425560355e-05	3.4438187987e-05
106.26290	3.3447422106e-05	3.3459969773e-05
107.14010	3.1624878258e-05	3.1636824967e-05
108.01729	2.9406876646e-05	2.9417834097e-05
108.89448	2.7154253745e-05	2.7164006196e-05
109.77167	2.5090245918e-05	2.5098745663e-05
110.64886	2.3317634813e-05	2.3324956361e-05
111.52605	2.1857114164e-05	2.1863395030e-05
112.40324	2.0685103762e-05	2.0690498265e-05
113.28043	1.9760739065e-05	1.9765392410e-05
114.15762	1.9040963731e-05	1.9045001514e-05
115.03481	1.8487141759e-05	1.8490668056e-05
115.91200	1.8067073616e-05	1.8070172848e-05
116.78919	1.7754877848e-05	1.7757617845e-05
117.66639	1.7530137571e-05	1.7532572669e-05
118.54358	1.7376854919e-05	1.7379028666e-05
119.42077	1.7282541303e-05	1.7284488663e-05
120.29796	1.7237443872e-05	1.7239192971e-05
121.17515	1.7233961076e-05	1.7235534562e-05
122.05234	1.7266151717e-05	1.7267567802e-05
122.92953	1.7329402483e-05	1.7330675742e-05
123.80672	1.7420155827e-05	1.7421297807e-05
124.68391	1.7535734484e-05	1.7536754154e-05
125.56110	1.7674172416e-05	1.7675076505e-05
126.43830	1.7834136334e-05	1.7834929558e-05
127.31549	1.8014857668e-05	1.8015542885e-05
128.19268	1.8216096838e-05	1.8216675114e-05
129.06987	1.8438159671e-05	1.8438630282e-05
129.94706	1.8681894951e-05	1.8682255307e-05
130.82425	1.8948771730e-05	1.8949017223e-05
131.70144	1.9240964625e-05	1.9241088383e-05
132.57863	1.9561513519e-05	1.9561506047e-05
133.45582	1.9914491182e-05	1.9914339870e-05
134.33301	2.0305292366e-05	2.0304980812e-05
135.21020	2.0740986727e-05	2.0740493845e-05
136.08739	2.1230814095e-05	2.1230112908e-05
136.96459	2.1786762643e-05	2.1785818700e-05
137.84178	2.2424320546e-05	2.2423089836e-05
138.71897	2.3163247305e-05	2.3161673573e-05
139.59616	2.4028178258e-05	2.4026189645e-05
140.47335	2.5048346125e-05	2.5045851250e-05
141.35054	2.6255084397e-05	2.6251968425e-05
142.22773	2.7674170741e-05	2.7670293118e-05
143.10492	2.9308402889e-05	2.9303600743e-05
143.98211	3.1105734329e-05	3.1099839729e-05
144.85930	3.2917449033e-05	3.2910333291e-05
145.73649	3.4477513674e-05	3.4469169395e-05
146.61369	3.5463250097e-05	3.5453892231e-05
147.49088	3.5656468462e-05	3.5646575491e-05
148.36807	3.5088743238e-05	3.5078949090e-05
149.24526	3.4016209013e-05	3.4007085271e-05
150.12245	3.2754826579e-05	3.2746720350e-05
150.99964	3.1541864004e-05	3.1534882492e-05
151.87683	3.0500632725e-05	3.0494720790e-05
152.75402	2.9669366430e-05	2.9664392809e-05
153.63121	2.9040628324e-05	2.9036442954e-05
154.50840	2.8588840894e-05	2.8585303307e-05
155.38559	2.8284730446e-05	2.8281720070e-05
156.26278	2.8101510334e-05	2.8098927868e-05
157.13998	2.8016798547e-05	2.8014563743e-05
158.01717	2.8012727487e-05	2.8010775931e-05
158.89436	2.8075338877e-05	2.8073618839e-05
159.77155	2.8193889752e-05	2.8192359503e-05
160.64874	2.8360182482e-05	2.8358808102e-05
161.52593	2.8568040605e-05	2.8566794268e-05
162.40312	2.8812849565e-05	2.8811708197e-05
163.28031	2.9091253909e-05	2.9090198141e-05
164.15750	2.9400904468e-05	2.9399917828e-05
165.03469	2.9740304388e-05	2.9739372653e-05
165.91188	3.0108650604e-05	3.0107761296e-05
166.78907	3.0505771807e-05	3.0504913783e-05
167.66627	3.0932065976e-05	3.0931229089e-05
168.54346	3.1388499599e-05	3.1387674412e-05
