71.175270	6.2252397683e-14	6.2272649518e-14	4.4245868324e-10
72.052461	6.3140394117e-14	6.3159360995e-14	4.5242479297e-10
72.929651	6.4055893223e-14	6.4073732040e-14	4.6247758277e-10
73.806842	6.4999590041e-14	6.5016437665e-14	4.7261627367e-10
74.684034	6.5972746601e-14	6.5988723490e-14	4.8284009891e-10
75.561225	6.6977004209e-14	6.6992217388e-14	4.9314826621e-10
76.438415	6.8014531155e-14	6.8029076690e-14	5.0354001421e-10
77.315606	6.9088002993e-14	6.9101968074e-14	5.1401457494e-10
78.192797	7.0200793871e-14	7.0214258603e-14	5.2457118318e-10
79.069988	7.1356858451e-14	7.1369897423e-14	5.3520907641e-10
79.947178	7.2560970813e-14	7.2573654505e-14	5.4592749489e-10
80.824369	7.3818793962e-14	7.3831190050e-14	5.5672568160e-10
81.701560	7.5137185431e-14	7.5149360029e-14	5.6760288223e-10
82.578751	7.6524216889e-14	7.6536235783e-14	5.7855834525e-10
83.455942	7.7989582711e-14	7.8001512630e-14	5.8959133198e-10
84.333133	7.9544891690e-14	7.9556801667e-14	6.0070107604e-10
85.210324	8.1204239730e-14	8.1216202605e-14	6.1188684416e-10
86.087515	8.2984591633e-14	8.2996685778e-14	6.2314789567e-10
86.964706	8.4906652870e-14	8.4918964214e-14	6.3448349264e-10
87.841896	8.6995761914e-14	8.7008386382e-14	6.4589289984e-10
88.719087	8.9283271184e-14	8.9296317697e-14	6.5737538476e-10
89.596278	9.1807981086e-14	9.1821575302e-14	6.6893021761e-10
90.473469	9.4618418261e-14	9.4632707306e-14	6.8055667129e-10
91.350660	9.7775594642e-14	9.7790753171e-14	6.9225402143e-10
92.227851	1.0135685761e-13	1.0137309561e-13	7.0402155719e-10
93.105042	1.0546056894e-13	1.0547814190e-13	7.1585853797e-10
93.982233	1.1021252240e-13	1.1023174444e-13	7.2776425827e-10
94.859424	1.1577379553e-13	1.1579505656e-13	7.3973800453e-10
95.736614	1.2235026163e-13	1.2237404922e-13	7.5177906585e-10
96.613805	1.3020214212e-13	1.3022906873e-13	7.6388673404e-10
97.490996	1.3965082400e-13	1.3968165901e-13	7.7606030360e-10
98.368187	1.5107374893e-13	1.5110945135e-13	7.8829907172e-10
99.245377	1.6486850046e-13	1.6491024069e-13	8.0060233826e-10
100.122569	1.8134787257e-13	1.8139701601e-13	8.1296941718e-10
100.999760	2.0050700942e-13	2.0056500856e-13	8.2539959095e-10
101.876951	2.2160945628e-13	2.2167757120e-13	8.3789217883e-10
102.754141	2.4266914504e-13	2.4274793059e-13	8.5044649139e-10
103.631332	2.6025931981e-13	2.6034797320e-13	8.6306184188e-10
104.508523	2.7039486446e-13	2.7049082161e-13	8.7573754622e-10
